date,time,temperature,humidity
2025-02-20,02:51:14,24.0,36.2
2025-02-20,02:52:14,24.0,36.2
2025-02-20,02:53:14,23.9,35.0
2025-02-20,02:54:16,24.0,35.0
2025-02-20,02:55:14,23.9,36.1
2025-02-20,02:56:14,24.0,36.0
2025-02-20,02:57:14,23.9,36.1
2025-02-20,02:58:16,23.9,36.2
2025-02-20,02:59:16,23.9,36.0
2025-02-20,03:00:16,23.9,36.1
2025-02-20,03:01:14,23.9,36.0
2025-02-20,03:02:14,23.9,35.9
2025-02-20,03:03:14,23.9,35.8
2025-02-20,03:04:14,23.9,35.9
2025-02-20,03:05:14,23.9,36.0
2025-02-20,03:06:14,23.8,35.9
2025-02-20,03:07:14,23.8,36.1
2025-02-20,03:08:14,23.8,35.9
2025-02-20,03:09:14,23.7,36.1
